
111456333,robertwrighter,38767
111630094,ADHPIO,9487
1116668070636843008,horumi_1215,3035
111781399,katiadmi,5621
111793980,TUCKER_ELECTONE,10750
1118102556,JayreedST1,1453
111903288,kyoheig,1010
1119309054,Plan_INFOCA,49792
1120321008,esbrouffeur,455
1120372586,UofUCvEEN,11730
1122083809401294849,cakedefi,1609
1122192223,_FloridaMan,397944
112244865,LASEISfrom81TC,273
1122872874107203584,first_tomatos,5
1123764151220940803,blxomhaz,1039
1123933480239411201,TakeTheT_Train,6
1124289654,collecte_zikzin,33213
112450872,daiquiri_Red,609
112539180,taratw,3697
1126398713826430977,JKS_TokiLove,6267
1127545058188832769,Hayalet42194660,309
1127838900,oath616,30
1129017919201898496,shihori_yukino,5951
1129285445634875392,joestable_tokyo,9563
112981857,unamu0208,34
1129893144,DamnJaded,3016
113014146,AkihiroHino,135893
1131774888493035520,cab6age,357
113298560,GunaRockYa,6126
1133891811640897536,icon025,587
113396881,briangardner22,600
1134291736623083520,ldps_tokyo,120
1135388684,Psaki44,27525
1135502273818218496,GOMERA_4423,42
113576014,NECA_TOYS,94270
1136265196564025350,lchbineyyup_,666
1137296191228715008,Catfish_ow,160
113737695,miosugita,181220
1138101577422557188,onegai_tanuki,14476
1138151881,_DivCOM_,12406
11392672,iainlevine,11904
113982961,tnb_33,1144
113987615,miyake113,76
1140348629162627072,pjmlaguna,3114
1140942001149370369,x6GbVlg7prrzZzR,242
114102708,HealthLitMedia,5901
1141344320722784257,Beatric44266223,11
114174919,langleav,505088
114193884,kumagai_chiba,239924
114216255,roseperson,18378
114295175,SomeOthaShip,5934
1143074613426974721,IkebukuroNagi,196
1143388184924975105,loveliveseries,42020
11435642,jeffjarvis,173773
1144023914781261825,lovato_biazin,74
114407932,dulQuer,1915108
114453637,altweet_pet,35225
1146112336622751747,gelisiimci,560
114623366,Dani_Rowe_MBE,52987
1146751840073027584,kjgpjt,7844
1147439495223992320,minatokushiba,149
1147533711518425088,SonuVer85342068,10
114776155,AndyKindler,139989
1148400714,CabeePollero,499
114979110,Frauinter,27754
1150017847147421696,masa_leader_24,17453
1150481599936585728,Celeste_OSsR,61
1151513846420561922,No2gamblin,196
1152029105530920961,x1members,916255
1152029105530920961,x1members,916257
1152029105530920961,x1official101,1002034
1152265292,FloxxieWalker,1828
115304519,aboutdotme,212244
115304903,kaitori_yugi,7434
115312657,hamit_ozgenc,36
1153183505884389377,chaobenythm,286
1154026645289951241,HajerYafi,1229
115485051,ConanOBrien,28582189
115620546,AskAMarine,3122
1157266708144410628,Uyoriikasa3_Ryo,3049
1157986921114566657,burreed_mik,41
1159247386700668933,SolidariosLos,12
1159496494648459264,lyiinxx,1307
115956100,KenjiTanigaki,20389
1161195708,BradEdwards5,2367
116128726,aboluowang,86113
1162427998194327552,Trissy001,28689
1163743502,AnnaGDato,3323
116484400,AndrewOKnowlton,53231
116485573,LovelyButton,408049
1166310186144940032,marialvarez52,78
1167075974,SimonVerdegem,5623
1167122150,WillingCarol,8037
1168539908534878208,NatiiiGR,375
1168968080690749441,RishiSunak,387519
117006605,jondonnisonbbc,23675
1170099360564072448,InspBoyd_3423,1295
1170562548,baylieodom_,500
1171155720621965312,bama195311,10191
1171760943619072001,AKK_Hamburg,1644
117202745,TonyMartin007,287
1172270618,talkrunning2me,285
117461568,TheBigRedTool,581
1175295274832420865,eujoaodias_,6492
1175801842380546049,aallyazya,8796
1176295687354552320,laurscmilas,2077
117670858,LandPaths,1206
1176845285059747842,t_chiemi1006,60898
1178494159,MOJ_HOUMU,210684
1178495171953971200,gradscicomm,195
1179408063586918400,pandasocute79,16
117988986,6_6jigen,9244
1180236775,LisanGF,600
118046102,NewsArch,321000
1181287988740923392,DMS_JHG_SW,369
1181854311912861696,saikotouhouGTA5,549
1183301661114023936,Rad_Rickyy,1083
1183913784038977536,tao_diary,1797
1184201679375360002,ui5c_,1442
1184512866885558274,RStatecraft,4363
1184598090512293888,changesmalfoy,1044
1185473777276260352,xHalawa_,1125
1186366603,Boston_DH,660
118669450,knp4597,356
118676814,manucervetti,2835
118704089,jakebrandman,407
1187263070,Chakierrah,23012
1188202224234708994,wearetrixx,295
118835497,jackooze,13
1188762286288232449,MateHealth,12
1191063476812296192,TonyaPrincess2,6
119114283,KristenFrench,1308
1192182541,photoJDL,3264
1192838604,NAAAAO_O,553
119292779,ncph,13697
119337592,YourSSE,22946
119396790,SuzumaruTouen,9833
119405380,RuthBourdain,62474
119491006,amychozick,59975
119509520,chrisbrown,32094961
1195161449728892928,ToddWal47945939,9341
1195659990738051084,finestslimjim,5552
119632460,EstebanVidalCL,258
119660482,jayeonmi,1734
119711344,wireditalia,437780
11983032,Gekino,286
119981143,mediaxasia,567
1200393913887887360,pine_match,202
1201381143909527552,matsudo_furuno,69
120142474,hatayuriko,1713
120176950,USTreasury,901730
120180668,jeffmason1,123726
1202713201089163265,Umutcengizz,19312
1204588198199885824,anomisenotaisyo,1997
1204933287673782273,linwood71987568,5865
1206008009052131328,maycontainpod,3183
1206773158528913409,jikookgalaxyz,1140
120689778,orionvanessa,410196
120742012,CatSiobhan,312
120812795,megso79,80
1208914757928898563,hitotonari2020,14
12096202,emilynussbaum,263477
1210661622638948353,yetybomb,185
121127361,hayasi_raisu,411
121130317,pivovarovasasha,17737
1211942726599495680,honey_business,10198
1212559462793244677,eichananan2020,70
121304433,STEPh_it_up_21,348
1213465521372352512,isayhieveryday,214
121383921,VVVF_HYBRID,639
121537720,hechingerreport,43906
121562670,WeeMissBea,471310
121574367,LisaMarieBoothe,308654
1216440390104109056,JadeAnnBlack,35
1216544749,kendraafaithh,615
1218201482614530053,DD_Brry,544
121827534,Megan_Colleen_,506
1218357538212732928,vopelights,566
121841746,HASilverglate,2133
121934395,_Rosalinda_x,716
1219747843063214080,AussieGh,250
1221244588502831104,ponponpon5000,22
1222147864521998341,genckizilay33ay,55
1222931290476990464,NMLocalNews,55
1223326604866326534,ciani__marie,997
1223983822997508096,bonigf,1853
1224202838160498689,toOsWNhcowr3iw2,1210
122476623,kiddocnd,4185
122488117,MrHillman2U,46359
1225457501971374080,alwxlevy,1401
1225696320,George_Osborne,241421
1225787353337196544,lukexkat,903
122583871,gongchuen,105
1225948106413486080,rakilstormi,4329
1226125909,secute_canadian,46
1227967424617746433,offindie,2939
1228268210,COALSABROAD,58
122838018,jpgordon814,724
1228555020,BeilulW,495
1229141082,ParksMizumoto,5328
1229314159,JosephuberMusic,579
1229534000,23Llull,643162
1229839387958988800,porphirin,767
123019222,mexicanfiestaWI,732
123079499,sweets_sweet,568
1231947564238290945,Fate38543543,157
123206315,fb_think,8120
1232089333747683328,haru_FX_,31
123231072,insanhaklari,38730
12330502,redetelecine,444690
1233056423535349761,Crf_thau,785
123384013,3rdand10,15625
1234903345409732608,Furkanklc_18,185
1234980418505428992,Mattberninger,4938
1235159228983074816,FX28952379,8968
123597484,corneeet,285
123667288,mistystonexxx,218228
1237498207397122050,emmakatsnewton,455
1237782153343258629,melisa4226,162
123799695,ChristophKleine,1227
123860137,misawa_bot,31305
1238739323656134656,3457x,442
12392332,hbkr,254075
123934336,fiksimini,365316
1240771852395413504,ausgov,26820
12408302,ComPod,137
1241336515524825089,yh_pad_taiko,823
1241515908,uni0305,1623
124261043,yousufbegg,1232
1242886776852750337,blablag8bi,170
1243518319375740928,karasu_taiko,1378
1243631775714344962,cleanupgambling,1835
1244346099747500032,rayssaaraujjo1,321
124448328,church18to30,52
1245137959,ValenSalguero22,723
1245167256,BaltazarCoy,395
124523575,DrRothaus,30298
1245246758378070018,arisa_N930127,1846
1245649028,yokohamaoto,3453
1245657768,TheNatural_05,25751
1245678086986723331,natsumi_iwase,10536
1246398875847593985,loopsxing,2066
1247115081067810818,yuki_n8619,33
12480582,adage,988590
1248996730940448774,ratemyskyperoom,272816
124928498,MedvisJackson,1279
1249398903583264768,slowyoonn,272
1249588314,CoastBikes,2721
1249676186,Elise_Andrew,62293
125085094,BestFilmQuotes,408918
1252122278,Selfies4Storm,35517
1252122278,Selfies4Storm,35540
1255621518,Stooge_3,26408
125620104,GUNDAMNekolion,321
125625889,RoseMHarris,268
1256568104345198592,dancing_dom,3448
125673493,kkbakkbakk,746
1257068891680804864,merlurl_dao,793
125717518,Transport_ELS,5714
1258200303746322433,Melisa31562977,153
1258238556,Recruitsnow,470
1258603244,AdrianJMike,1425
1258620912200413184,MiiChocolate_,5948
125888547,diskunion_soul,7444
12595722,AliHoussein,267
125972527,MagzMT,539
1260319259760066560,sokuouzakura,2179
1260325960429137921,TdLcMJiW4u5eYAZ,443
1260470057857101825,oa__s,1158
126080573,Care4HomeHealth,4462
1260809862,getabagtrav,2146
126098392,RunningRoom,27861
126115012,jasonpagano,542
126127769,JakeMiosge,204807
1261906681518268416,stellayimdir,100
1262051,sielju,6340
126210634,Marisha_Ray,345259
1262195600046673924,a7qubaisii,487
1262607658135113730,tcs_stagestaff,1474
1262697345377906693,wZW3AVYVU5EhlsN,391
1262873663390527495,markThe45020769,159
126354588,AgendaMarketing,2707
1263755826273177600,_lZl7,217
1263809022,O_Classic_Space,847
126383762,nbacares,128796
126406217,NekoCase,155760
1264098458203385856,vzyOrG59uUwVFli,202
1264231052,PierreWein_,197
1264387674741321731,urFavDanii,3286
126453240,ibrahimuznca,190
126468057,ShainaLovesJB,530
1264883339523174406,handerwk,2173
126503804,AOBOOJP,6066
1265344752637087744,lumus_accio,159
1266008340,mitsu_yasumasa,61
126649802,AvilaUniversity,2993
126736220,StrollingHeifer,1033
126879846,sayavivi,380
127025568,carlosibilia,57816
127062637,omidkordestani,38481
12709872,juanuuu,1546
1271439439,bellgallo_,872
127148813,kathleenrozay,376
1272038047207448581,B0uQSx3HgkU1kF1,242
127245578,wordstionary,4788732
1272516355,kazusige1020,702
1273441795565748224,yamadaudon_jp,1434
1274232697011879937,tIVZvy5MrlQq59i,229
1275542696409493504,biharamandesu,317
127555353,jcgalindo_,7205
127903007,RonanOGara10,414084
127950286,letsgomathias,50647
127964721,iguatemipoa,12972
1279963112045555712,rywof4qxja,664
12804422,Guggenheim,3470892
128052827,roeegarza,15520
128087783,Kelly_Surfer,166119
12811952,Suntimes,516519
1281405877,DrBiden44,196633
1281951324,focusthemag,369
1282426429,tsuttan58,367
1283605608,NetwrkWellbeing,17379
1283790816,ncboomstick23,117782
12839442,chrissantos,622
1284646064,kagami_tomo,667
1284952989422288896,staygold_shine,974
1285919173630144512,pmjmjk,240
1286878579,ActivelyNW,4084
128822971,dragonforce12,248
1288593721,DE_DOJ,2955
12895712,candynoir,4810
128990079,missjillscott,1703083
12945402,ashugarg,6858
129491489,newsliverpoolfc,1540
129494591,YumaSoundsgood,1476
1298802476,eevaetsiiaatami,76
1299257060,Dominikazsjm,65
129939732,RobertPrcic,191
12,jack,4763675
1300698276,fondchagnon,2683
130101014,penerbitkpg,44703
1303989511,rozen_anime,20214
130496027,jonfavs,1392293
130553268,anggittut,1887
130628991,RobertoAguirre1,2218
130649891,TwitterLive,9477669
130665749,KerriKline,98
130749101,crlamas,34
130922325,kristenschaaled,961479
130963770,emmajanzen,3026
131220736,BARZAMAN,1239
131546025,captain1975,43522
1316315622,haruhiro5301,229
1319427840,ibaraki_Bousai,14338
132022097,TVsAndyDaly,154417
1320500233,AspiriaRob,269
1321792790,soratobuzyuutan,83
13218102,JohnCornyn,283219
1322171784,Beyond_Positive,4778
132232852,dnacellularteam,29
132248836,JasperBoerstra,39303
132492511,gamitakao,523
132542688,an_artnews,57030
132570884,TareckPSUV,1338203
132622897,lauratexasendio,918
132738253,ZappsChips,8054
132874574,itSnap_media,72819
1329178884,RFLNewcastle,1343
1329667489,BrainBalanceOK,2316
133105494,crd_tweet,40760
1331787655,Angel_mp10,416
133345837,UPMCSportsMed,10590
1333467482,CoinDesk,849662
133488327,dejahhxo_,2197
133645653,startupquote,39819
133679653,avenew_official,5772
13368452,ultrasaurus,11979
133783055,adamsLiterary,7376
134098472,kj0shua2112,934
1341037771,shylenewoodley,498
13413982,hunterfrederick,9997
1345170828,goroandgun,1660
1345185876,JoshuaMZeitz,17990
1345669340,larryxmcdonald,1098
134573771,mgtmccartney,23583
1346248957,PSYGentIeman,662
1346278856,LauraNystroem,200
134656500,sugiurama,411
134709105,akuaalberta,741
134728318,KurtEAndersen,51
134864753,ReedSAlbers,2695
1348842470,MammmaGina,741
1352179789,dieren04_29,454
13521812,jimwebber,6723
135241534,EtonCorporation,7582
135527723,LBPOA,1929
1358559050,ValleyBlueSox,2237
135895585,AmericanPublicU,4561
1359247502,AmbUngheria,719
1361787390,humphreys_brad,1914
1361826558,gummi6609,136
1362228872,JDanielCampbell,459
136278754,rockerlds,408
136288800,quintuplesmog,10
1363384730,JOYSOUND_PR,130296
136512166,asukichitaro,170
136544358,ritsu_music,239
13657922,DMRegister,158665
1366939056,Mey0804,907
136706912,Sunma47,42824
1367308980,MinneapolisPD,60436
136732641,havariilhan,561
136748025,Alescent,6978
1367531,FoxNews,19483076
1367708046,Smcsnizzle,81
1367996059,qorceIain,14420
13687822,Amsalazar,54668
1369053456,piel_degallina,272
1370793218,wongagames,101650
1374151346,rozen_official,21014
13749282,WBEZ,140317
1375424749,SafetyPride,20808
137606072,10hinata06,16728
137621198,atsushilonboo,3121022
1376313655,mmddpt,23
1376608884,MicroSFF,87573
137743333,MexicoestaDmoda,17799
1377451009,animalcrossing,1164156
1378000488,OriginalFunko,1074889
1378683080,C_Leonardi06,28
137912214,ShawnScrilla,3933
137959042,jaymemacfayden,207
137966520,sgbtourismus,1859
1380659010,ALM_R_A,153599
1382041278,SunRaUniverse,22483
1382094062,PageKmer,570
138334939,MCheki,547
138366960,shinziz,971
138391053,Owishemwe,19162
138530516,HealthGov,86033
1385755436,kelitesquad,5104
1386088796,nyantamusic,379
1388454668,diaace_anime,129667
1389581646,TweetFromHilary,2640
1390377614,BombshellsInBiz,502
139162440,pattonoswalt,4677334
139175545,WHYDNTUEVER,650
139185341,DrSteveWang,755
139188335,MayahConsult,1106
139539038,jccaylen,6653376
1395755984,Sevenoutoften_,40184
1396780592,mypreciouspets,847
139688100,jace1012,669
139811264,womenofchrist96,485
13982132,medialab,467253
140001243,silonica,55451
1401009102,Edcoisativo,3452
140127207,rainywalk,736
140142576,cityofhollywood,575
1401579528,trans_game,94
1402070737,drocmusic,4744
140207867,SOLIBAD,1866
1404968624,suaaly,11071
140672974,tomykajun,2370
14070025,cantara,594
14072222,KyleMacRae,3779
14073364,knightfdn,153040
14096428,missfish,10400
141029919,everyoneisgay,15952
141152407,djwgg,3
14115587,jaybaer,277200
14123683,andy_murray,3549295
14123751,PenguinUKBooks,1879358
14123751,PenguinUKBooks,1879363
1412390208,ICPS_ESN,112
141255641,TariqRamadan,701722
14125679,germanlanguage,65559
1412747395,Wrestling20Yrs,3387
141362420,MariaGabrielaG_,452
141405546,LindaJBakerOils,1169
1414227914,MmmGorgeous,374101
1414663544,cher_moun,266
14155907,jelani9,302009
141649508,chiefychiefton,155
14166235,Arr,29541
14173315,NBCNews,7697469
14177509,youritguy,13
1418116579,pnp_7703,191
141881749,PascalKamperman,9520
141909558,gala_hosi,399
141915520,moyasi_love,56
141924469,seiten19,7915
14193764,wkuherald,10920
1420516170,carnival07,57
142157505,batemanjason,1871281
14222536,tyleroakley,5767400
14224719,10DowningStreet,5797111
142297716,mattianwilson,11659
14234532,FilmThreat,102558
142384458,looners,330
1425733453,officialfatema,4625
14260960,JustinTrudeau,5097922
14264854,JohnnyJet,125748
14266598,350,389319
1427133049,kiitosbakery,128
14273735,PSdeG,10334
14277929,spoogle,376
14278760,andylockran,1443
142826910,TheodoreGrams,2042
14283164,beckybowers,4724
14293310,TIME,17328194
1429480158,BamBam1A,6317396
14298769,MollyJongFast,658411
14305575,Hanhonymous,6932
14313986,BrentDPayne,22959
14317242,danielreilly,2505
14325655,TheSlot,15688
1433570196,DeBruyneKarel,260
14336559,quepasanacosta,8824
14344823,SenateGOP,1112771
143478208,cabinetofficeuk,406103
143555869,DayLombardi,30569
143571157,EmilyAnthes,8091
14362404,bradheath,67226
14364705,pgcat,27117
1436723214,Last5YearsMovie,4370
143787138,dipaularose,1029
1437902168,RancatiMonica,185
143860974,PCSpecialist,128103
1438815307,kana582,5754
1441033098,osaru2100,352
14420872,smfrogers,34224
14431752,tradegovuk,129347
14437914,NewsHour,1085126
144429706,sayuu1223,17
1444414075,amberreauchean,134
14448470,Stefmara,7544
1445025373,Margikrap,85045
144735384,alexaveiro1912,2729
144906242,CredoToronto,73
14494233,ModestSuccess,107
1449749929,lucyozade,1586
14499829,WHO,8135187
145036955,KCPubHealth,32444
14510078,romitkala,41
145101307,Jinmenusagi,36010
14511951,HuffPost,11452112
14511951,HuffPost,11452715
14522617,Vahn16,13176
145240718,maigo_name,113
145489008,ksks_,264
14552720,TheTakeaway,36470
1455476442,panda_yuuu,250
145552035,seanyofficial,4356
145880142,CarlosGaranton,111
14605192,WeatherScottT,4456
14617231,buckybadger,29183
14626504,whools,205
146283531,k_katsuokai,830
146290693,ColinHanks,568184
14629315,XXL,3163736
14629339,SnoopMikey,5891
146468644,DJKENTSA,303206
146514798,QuartaCDLM,751
1465654562,cobby__jones,33223
14659538,POPPORNshop,32421
1466301434,JuiceYagami,768
1466716388,funachaya,246
1468416762,IsThatNaomiL,1949
146914755,_SherB,176
14696238,greymunford,971
1469774040,Surgeo,9611
146986343,callmepumkin,620
147051225,soshina3,450808
14710589,RonnieWK,20621
14718938,Reshrocks,315
1473246265,SubwooferTG,4913
147446918,tyojyugiga,10145
14748002,epolitics,5137
14752085,allisonkilkenny,34481
147556877,leylaozyol,107
14759730,MASS_MoCA,51083
14762313,robnorman,8164
1477936242,TakoGrip,9274
14789070,JeffGrubb,23612
14789602,sserrano44,5104
14790966,DollyParton,4953775
147930342,tos20191,4820
147940010,abarerukun,243652
14800270,HarvardBiz,5602328
14808009,DProbertPE,3300
1480859984,AI_HealthAB,1895
148336470,sachikokataoka,1051
14834302,elespectador,5323326
14849816,pcronald,6826
14861108,ForestCityCPL,565
14866205,maya_kovskaya,470
1486896836,nsw_upperhouse,3204
1487021306,SodaPlains,1064
14871264,jonfine,6887
148723197,mrsnovela,289
14878363,BYHE,439
14879434,kentnish,4587
148800323,GroovyHippie,189860
1488015864,KenyaGovernors,222397
14886813,yobird,4058
1488975356,MaggieKent6abc,10167
1489086342,LorenzoSenni,4715
1489335858,Kemendagri_RI,161133
14900296,LeonAkasaka,1053
14911814,Chitti_Babu,286
14921468,adacalhoun,4132
1492187100,ro_ka__13,366
14939981,questlove,3437359
149406867,good_chess,693
14941525,AnimeExpo,238517
14952023,VSSubscriptions,135541
14955053,harshalpatel,267
1495631856,nickbreslin_,886
149833684,Neilwagstaff,205
14989100,cwhe,2285
14989468,amahisa,41879
14992591,WashWizards,1054090
14992591,WashWizards,1054168
1499450310,ONE_shot_GURL,70052
150120631,RealLindaPerry,144590
150166787,greilark,435
150260432,sunahsuh,1681
150283751,choboraunyopomi,119183
15040078,Katyography,862
150414876,Kourtneymarieh,534
15047178,veronikellymars,12925
150521629,stanfordschnell,103
15055740,mnmly,999
150581068,RCDeportivo,374614
150651296,blactress,220
15072515,artfruit,454
15075356,DigiCEO,7590
15080793,JasonRich7,14539
15088604,Cossimo,21
